,name,address,unit,sqft,bed,bath,price,city,state,zipcode,description,details,url,date
24,Staten Island Urby Apartments,7 Navy Pier Ct,S1,414 sqft,Studio,1ba,"$1,619 - $1,835",Staten Island,NY,10304,"Step off the ferry and into your new favorite neighborhood. Urbys location on the North Shore makes it the perfect place to put down roots and keeps you close to what matters. Spacious apartments overlooking a courtyard urban farm make for a new kind of city living, right on the waterfront.Lease Details: 12 months, 24 monthsUp to 2 dogs allowed.Up to 2 cats allowed.Up to 2 reptiles allowed.Up to 2 other allowed.",,https://www.trulia.com/c/ny/staten-island/staten-island-urby-7-navy-pier-ct-staten-island-ny-10304--1151147195,2021-03-05
25,Staten Island Urby Apartments,7 Navy Pier Ct,Unit 7-4091,414 sqft,Studio,1ba,"Contact$1,619",Staten Island,NY,10304,"Step off the ferry and into your new favorite neighborhood. Urbys location on the North Shore makes it the perfect place to put down roots and keeps you close to what matters. Spacious apartments overlooking a courtyard urban farm make for a new kind of city living, right on the waterfront.Lease Details: 12 months, 24 monthsUp to 2 dogs allowed.Up to 2 cats allowed.Up to 2 reptiles allowed.Up to 2 other allowed.",,https://www.trulia.com/c/ny/staten-island/staten-island-urby-7-navy-pier-ct-staten-island-ny-10304--1151147195,2021-03-05
26,Staten Island Urby Apartments,7 Navy Pier Ct,Unit 7-3053,414 sqft,Studio,1ba,"Contact$1,827",Staten Island,NY,10304,"Step off the ferry and into your new favorite neighborhood. Urbys location on the North Shore makes it the perfect place to put down roots and keeps you close to what matters. Spacious apartments overlooking a courtyard urban farm make for a new kind of city living, right on the waterfront.Lease Details: 12 months, 24 monthsUp to 2 dogs allowed.Up to 2 cats allowed.Up to 2 reptiles allowed.Up to 2 other allowed.",,https://www.trulia.com/c/ny/staten-island/staten-island-urby-7-navy-pier-ct-staten-island-ny-10304--1151147195,2021-03-05
27,Staten Island Urby Apartments,7 Navy Pier Ct,Unit 7-2059,414 sqft,Studio,1ba,"Contact$1,835",Staten Island,NY,10304,"Step off the ferry and into your new favorite neighborhood. Urbys location on the North Shore makes it the perfect place to put down roots and keeps you close to what matters. Spacious apartments overlooking a courtyard urban farm make for a new kind of city living, right on the waterfront.Lease Details: 12 months, 24 monthsUp to 2 dogs allowed.Up to 2 cats allowed.Up to 2 reptiles allowed.Up to 2 other allowed.",,https://www.trulia.com/c/ny/staten-island/staten-island-urby-7-navy-pier-ct-staten-island-ny-10304--1151147195,2021-03-05
28,Staten Island Urby Apartments,7 Navy Pier Ct,S2,414 sqft,Studio,1ba,"$1,750",Staten Island,NY,10304,"Step off the ferry and into your new favorite neighborhood. Urbys location on the North Shore makes it the perfect place to put down roots and keeps you close to what matters. Spacious apartments overlooking a courtyard urban farm make for a new kind of city living, right on the waterfront.Lease Details: 12 months, 24 monthsUp to 2 dogs allowed.Up to 2 cats allowed.Up to 2 reptiles allowed.Up to 2 other allowed.",,https://www.trulia.com/c/ny/staten-island/staten-island-urby-7-navy-pier-ct-staten-island-ny-10304--1151147195,2021-03-05
29,Staten Island Urby Apartments,7 Navy Pier Ct,Unit 8-3026,414 sqft,Studio,1ba,"Contact$1,750",Staten Island,NY,10304,"Step off the ferry and into your new favorite neighborhood. Urbys location on the North Shore makes it the perfect place to put down roots and keeps you close to what matters. Spacious apartments overlooking a courtyard urban farm make for a new kind of city living, right on the waterfront.Lease Details: 12 months, 24 monthsUp to 2 dogs allowed.Up to 2 cats allowed.Up to 2 reptiles allowed.Up to 2 other allowed.",,https://www.trulia.com/c/ny/staten-island/staten-island-urby-7-navy-pier-ct-staten-island-ny-10304--1151147195,2021-03-05
30,Staten Island Urby Apartments,7 Navy Pier Ct,M1,538 sqft,Studio,1ba,"$2,150 - $2,199",Staten Island,NY,10304,"Step off the ferry and into your new favorite neighborhood. Urbys location on the North Shore makes it the perfect place to put down roots and keeps you close to what matters. Spacious apartments overlooking a courtyard urban farm make for a new kind of city living, right on the waterfront.Lease Details: 12 months, 24 monthsUp to 2 dogs allowed.Up to 2 cats allowed.Up to 2 reptiles allowed.Up to 2 other allowed.",,https://www.trulia.com/c/ny/staten-island/staten-island-urby-7-navy-pier-ct-staten-island-ny-10304--1151147195,2021-03-05
31,Staten Island Urby Apartments,7 Navy Pier Ct,Unit 7-5043,538 sqft,Studio,1ba,"Contact$2,165",Staten Island,NY,10304,"Step off the ferry and into your new favorite neighborhood. Urbys location on the North Shore makes it the perfect place to put down roots and keeps you close to what matters. Spacious apartments overlooking a courtyard urban farm make for a new kind of city living, right on the waterfront.Lease Details: 12 months, 24 monthsUp to 2 dogs allowed.Up to 2 cats allowed.Up to 2 reptiles allowed.Up to 2 other allowed.",,https://www.trulia.com/c/ny/staten-island/staten-island-urby-7-navy-pier-ct-staten-island-ny-10304--1151147195,2021-03-05
32,Staten Island Urby Apartments,7 Navy Pier Ct,Unit 7-2072,538 sqft,Studio,1ba,"Contact$2,150",Staten Island,NY,10304,"Step off the ferry and into your new favorite neighborhood. Urbys location on the North Shore makes it the perfect place to put down roots and keeps you close to what matters. Spacious apartments overlooking a courtyard urban farm make for a new kind of city living, right on the waterfront.Lease Details: 12 months, 24 monthsUp to 2 dogs allowed.Up to 2 cats allowed.Up to 2 reptiles allowed.Up to 2 other allowed.",,https://www.trulia.com/c/ny/staten-island/staten-island-urby-7-navy-pier-ct-staten-island-ny-10304--1151147195,2021-03-05
33,Staten Island Urby Apartments,7 Navy Pier Ct,Unit 8-2025,538 sqft,Studio,1ba,"Contact$2,199",Staten Island,NY,10304,"Step off the ferry and into your new favorite neighborhood. Urbys location on the North Shore makes it the perfect place to put down roots and keeps you close to what matters. Spacious apartments overlooking a courtyard urban farm make for a new kind of city living, right on the waterfront.Lease Details: 12 months, 24 monthsUp to 2 dogs allowed.Up to 2 cats allowed.Up to 2 reptiles allowed.Up to 2 other allowed.",,https://www.trulia.com/c/ny/staten-island/staten-island-urby-7-navy-pier-ct-staten-island-ny-10304--1151147195,2021-03-05
34,Staten Island Urby Apartments,7 Navy Pier Ct,M4,506 sqft,1bd,1ba,"$2,245",Staten Island,NY,10304,"Step off the ferry and into your new favorite neighborhood. Urbys location on the North Shore makes it the perfect place to put down roots and keeps you close to what matters. Spacious apartments overlooking a courtyard urban farm make for a new kind of city living, right on the waterfront.Lease Details: 12 months, 24 monthsUp to 2 dogs allowed.Up to 2 cats allowed.Up to 2 reptiles allowed.Up to 2 other allowed.",,https://www.trulia.com/c/ny/staten-island/staten-island-urby-7-navy-pier-ct-staten-island-ny-10304--1151147195,2021-03-05
35,Staten Island Urby Apartments,7 Navy Pier Ct,Unit 7-5106,506 sqft,1bd,1ba,"Contact$2,245",Staten Island,NY,10304,"Step off the ferry and into your new favorite neighborhood. Urbys location on the North Shore makes it the perfect place to put down roots and keeps you close to what matters. Spacious apartments overlooking a courtyard urban farm make for a new kind of city living, right on the waterfront.Lease Details: 12 months, 24 monthsUp to 2 dogs allowed.Up to 2 cats allowed.Up to 2 reptiles allowed.Up to 2 other allowed.",,https://www.trulia.com/c/ny/staten-island/staten-island-urby-7-navy-pier-ct-staten-island-ny-10304--1151147195,2021-03-05
36,Staten Island Urby Apartments,7 Navy Pier Ct,M8,599 sqft,1bd,1ba,"$2,374",Staten Island,NY,10304,"Step off the ferry and into your new favorite neighborhood. Urbys location on the North Shore makes it the perfect place to put down roots and keeps you close to what matters. Spacious apartments overlooking a courtyard urban farm make for a new kind of city living, right on the waterfront.Lease Details: 12 months, 24 monthsUp to 2 dogs allowed.Up to 2 cats allowed.Up to 2 reptiles allowed.Up to 2 other allowed.",,https://www.trulia.com/c/ny/staten-island/staten-island-urby-7-navy-pier-ct-staten-island-ny-10304--1151147195,2021-03-05
37,Staten Island Urby Apartments,7 Navy Pier Ct,Unit 7-4025,599 sqft,1bd,1ba,"Contact$2,374",Staten Island,NY,10304,"Step off the ferry and into your new favorite neighborhood. Urbys location on the North Shore makes it the perfect place to put down roots and keeps you close to what matters. Spacious apartments overlooking a courtyard urban farm make for a new kind of city living, right on the waterfront.Lease Details: 12 months, 24 monthsUp to 2 dogs allowed.Up to 2 cats allowed.Up to 2 reptiles allowed.Up to 2 other allowed.",,https://www.trulia.com/c/ny/staten-island/staten-island-urby-7-navy-pier-ct-staten-island-ny-10304--1151147195,2021-03-05
38,Staten Island Urby Apartments,7 Navy Pier Ct,L1,716 sqft,2bd,1ba,"$2,655 - $3,425",Staten Island,NY,10304,"Step off the ferry and into your new favorite neighborhood. Urbys location on the North Shore makes it the perfect place to put down roots and keeps you close to what matters. Spacious apartments overlooking a courtyard urban farm make for a new kind of city living, right on the waterfront.Lease Details: 12 months, 24 monthsUp to 2 dogs allowed.Up to 2 cats allowed.Up to 2 reptiles allowed.Up to 2 other allowed.",,https://www.trulia.com/c/ny/staten-island/staten-island-urby-7-navy-pier-ct-staten-island-ny-10304--1151147195,2021-03-05
39,Staten Island Urby Apartments,7 Navy Pier Ct,Unit 7-5022,716 sqft,2bd,1ba,"Contact$2,655",Staten Island,NY,10304,"Step off the ferry and into your new favorite neighborhood. Urbys location on the North Shore makes it the perfect place to put down roots and keeps you close to what matters. Spacious apartments overlooking a courtyard urban farm make for a new kind of city living, right on the waterfront.Lease Details: 12 months, 24 monthsUp to 2 dogs allowed.Up to 2 cats allowed.Up to 2 reptiles allowed.Up to 2 other allowed.",,https://www.trulia.com/c/ny/staten-island/staten-island-urby-7-navy-pier-ct-staten-island-ny-10304--1151147195,2021-03-05
40,Staten Island Urby Apartments,7 Navy Pier Ct,Unit 7-4079,716 sqft,2bd,1ba,"Contact$3,425",Staten Island,NY,10304,"Step off the ferry and into your new favorite neighborhood. Urbys location on the North Shore makes it the perfect place to put down roots and keeps you close to what matters. Spacious apartments overlooking a courtyard urban farm make for a new kind of city living, right on the waterfront.Lease Details: 12 months, 24 monthsUp to 2 dogs allowed.Up to 2 cats allowed.Up to 2 reptiles allowed.Up to 2 other allowed.",,https://www.trulia.com/c/ny/staten-island/staten-island-urby-7-navy-pier-ct-staten-island-ny-10304--1151147195,2021-03-05
41,Staten Island Urby Apartments,7 Navy Pier Ct,Unit 7-3022,716 sqft,2bd,1ba,"Contact$2,936",Staten Island,NY,10304,"Step off the ferry and into your new favorite neighborhood. Urbys location on the North Shore makes it the perfect place to put down roots and keeps you close to what matters. Spacious apartments overlooking a courtyard urban farm make for a new kind of city living, right on the waterfront.Lease Details: 12 months, 24 monthsUp to 2 dogs allowed.Up to 2 cats allowed.Up to 2 reptiles allowed.Up to 2 other allowed.",,https://www.trulia.com/c/ny/staten-island/staten-island-urby-7-navy-pier-ct-staten-island-ny-10304--1151147195,2021-03-05
42,Gateway Apartments,389 S End Ave,Studio,484 sqft,Studio,1ba,"Contact$1,840",New York,NY,10280,"Gateway is a waterfront community in Battery Park City comprised of 1,700 apartments. Located on the Hudson River, Gateway's spacious NO FEE studio, 1-, 2- and 3-bedroom apartment homes offer panoramic river views in select homes. Renovated apartments have new kitchens and bathrooms. A host of on-site amenities include an outdoor swimming pool, a health club featuring Peloton bikes, resident lounge, outdoor roofdeck, attended garage, business center, children's playroom, and more. The buildings' elegantly appointed lobbies have recently been renovated and attended by 24-hour doorman, and gatehouse security. Gateway offers convenient access to major transportation including the 1, 3, 4, 5, A, C, & E subway lines.Lease Details: 12 months",,https://www.trulia.com/c/ny/new-york/gateway-389-s-end-ave-new-york-ny-10280--2175011868,2021-03-05
43,Gateway Apartments,389 S End Ave,19H,572 sqft,Studio,1ba,"$2,210",New York,NY,10280,"Gateway is a waterfront community in Battery Park City comprised of 1,700 apartments. Located on the Hudson River, Gateway's spacious NO FEE studio, 1-, 2- and 3-bedroom apartment homes offer panoramic river views in select homes. Renovated apartments have new kitchens and bathrooms. A host of on-site amenities include an outdoor swimming pool, a health club featuring Peloton bikes, resident lounge, outdoor roofdeck, attended garage, business center, children's playroom, and more. The buildings' elegantly appointed lobbies have recently been renovated and attended by 24-hour doorman, and gatehouse security. Gateway offers convenient access to major transportation including the 1, 3, 4, 5, A, C, & E subway lines.Lease Details: 12 months",,https://www.trulia.com/c/ny/new-york/gateway-389-s-end-ave-new-york-ny-10280--2175011868,2021-03-05
