,0
1365,/p/tx/dallas/3401-binkley-ave-c-dallas-tx-75205--2171968282
1366,/p/tx/dallas/4016-lovers-ln-dallas-tx-75225--1048421659
1367,/p/tx/dallas/4733-bowser-ct-4742-dallas-tx-75219--2506287748
1368,/p/tx/dallas/3221-arizona-ave-dallas-tx-75216--2066397188
1369,/p/tx/dallas/4804-mckinney-ave-616-dallas-tx-75205--2506288096
1370,/p/tx/dallas/7621-mccallum-blvd-201-dallas-tx-75252--2066626124
1371,/p/tx/dallas/4616-w-lovers-ln-106-dallas-tx-75209--2109244281
1372,/p/tx/dallas/4149-grassmere-ln-4-dallas-tx-75205--2185896617
1373,/p/tx/dallas/1916-abshire-ln-dallas-tx-75228--1010543733
1374,/p/tx/dallas/9747-whitehurst-dr-171-dallas-tx-75243--2175544927
1375,/p/tx/dallas/4512-rusk-ave-dallas-tx-75204--2365319007
1376,/p/tx/dallas/4621-country-creek-dr-1045-dallas-tx-75236--2066559201
1377,/p/tx/dallas/3141-amherst-ave-dallas-tx-75225--2066463652
1378,/p/tx/dallas/4831-n-central-expy-dallas-tx-75205--2120220850
1379,/p/tx/dallas/2330-moffatt-ave-dallas-tx-75216--2066392352
1380,/p/tx/dallas/2525-turtle-creek-blvd-316-dallas-tx-75219--2172821060
1381,/p/tx/dallas/4263-mehalia-dr-dallas-tx-75241--2066580629
1382,/p/tx/dallas/4122-travis-st-13-dallas-tx-75204--2201155280
1383,/p/tx/dallas/4213-purdue-ave-dallas-tx-75225--2066466384
1384,/p/tx/dallas/2003-bennett-ave-202-dallas-tx-75206--2297480933
1385,/p/tx/dallas/621-sparks-st-dallas-tx-75203--2066292756
1386,/p/tx/dallas/3323-marlette-ln-1102-dallas-tx-75235--2506285073
1387,/p/tx/dallas/3615-pueblo-st-dallas-tx-75212--2066363314
1388,/p/tx/dallas/2720-kool-ave-dallas-tx-75241--1004653796
1389,/p/tx/dallas/4033-cole-ave-5-dallas-tx-75204--2506202992
1390,/p/tx/dallas/305-ensenada-plz-dallas-tx-75211--1122219515
1391,/p/tx/dallas/9839-walnut-st-301-dallas-tx-75243--2201150683
1392,/p/tx/dallas/8203-southwestern-blvd-5211-dallas-tx-75206--2506283705
1393,/p/tx/dallas/6457-lontos-dr-dallas-tx-75214--1006503312
1394,/p/tx/farmers-branch/13601-greystone-dr-farmers-branch-tx-75244--2066597877
1395,/p/tx/dallas/3100-cole-ave-111-dallas-tx-75204--2066298589
1396,/p/tx/dallas/5616-preston-oaks-rd-1102-dallas-tx-75254--2173092934
1397,/p/tx/dallas/address-not-disclosed-dallas-tx-75240--1003093065
1398,/c/tx/arlington/misty-hollow-2506-n-40th-cir-arlington-tx-76006--2122320566
1399,/c/tx/mesquite/cedars-4731-n-galloway-ave-mesquite-tx-75150--2109213390
1400,/c/tx/euless/tall-timbers-501-sycamore-ln-euless-tx-76039--2067337441
1401,/c/tx/euless/palisades-at-bear-creek-200-w-bear-creek-dr-euless-tx-76039--2490908378
1402,/c/tx/euless/mandolin-2525-state-highway-360-euless-tx-76039--2463355905
1403,/c/tx/cedar-hill/luxe-at-cedar-hill-1240-e-pleasant-run-rd-cedar-hill-tx-75104--2109177891
1404,/c/tx/the-colony/the-atlantic-stonebriar-5620-s-colony-blvd-the-colony-tx-75056--2109135276
1405,/c/tx/wylie/redwood-at-the-lake-1201-alicia-ann-dr-wylie-tx-75098--1034407941
1406,/c/tx/fort-worth/summers-landing-apartments-3900-centreport-dr-fort-worth-tx-76155--2067743107
1407,/c/tx/grapevine/wildwood-creek-820-e-dove-loop-rd-grapevine-tx-76051--2109477140
1408,/c/tx/plano/the-point-at-deerfield-apartments-4640-hedgcoxe-rd-plano-tx-75024--1150751543
1409,/c/tx/mesquite/one-townecrest-1217-americana-ln-mesquite-tx-75150--2066170116
1410,/c/tx/grand-prairie/wymberly-crossing-3001-s-carrier-pkwy-grand-prairie-tx-75052--2109132721
1411,/c/tx/duncanville/1303-main-1303-s-main-st-duncanville-tx-75137--2109201175
1412,/c/tx/grand-prairie/wymberly-pointe-702-w-warrior-trl-grand-prairie-tx-75052--2109134252
1413,/c/tx/addison/jade-addison-3721-spring-valley-rd-addison-tx-75001--2065444937
1414,/c/tx/fort-worth/the-landing-at-centreport-4200-centreport-dr-fort-worth-tx-76155--2287346648
1415,/c/tx/fort-worth/camden-centreport-3999-centreport-dr-fort-worth-tx-76155--2067743157
1416,/c/tx/addison/communities-of-bent-tree-16400-ledgemont-ln-addison-tx-75001--2065444578
1417,/c/tx/grapevine/camden-riverwalk-3800-grapevine-mills-pkwy-grapevine-tx-76051--2067396388
1418,/c/tx/grapevine/grapevine-twenty-four-99-3601-grapevine-mills-pkwy-grapevine-tx-76051--2067395954
1419,/c/tx/carrollton/colonial-grand-at-hebron-1701-hebron-pkwy-e-carrollton-tx-75010--2109103649
